,action,title,train/test
2832,laugh,Skype_Laughter_Chain_Reaction_laugh_h_cm_np1_fr_goo_2.avi,0
2833,laugh,Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_10.avi,1
2834,laugh,Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_11.avi,1
2835,laugh,Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_12.avi,1
2836,laugh,Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_13.avi,0
2837,laugh,Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_14.avi,1
2838,laugh,Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_3.avi,1
2839,laugh,Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_5.avi,1
2840,laugh,Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_6.avi,1
2841,laugh,Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_7.avi,1
2842,laugh,Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_9.avi,1
2843,laugh,Skype_Laughter_Chain_laugh_h_cm_np2_fr_goo_8.avi,1
2844,laugh,Skype_Laughter_Chain_laugh_u_cm_np1_fr_goo_0.avi,1
2845,laugh,Skype_Laughter_Chain_laugh_u_cm_np1_fr_goo_1.avi,1
2846,laugh,Skype_Laughter_Chain_laugh_u_cm_np1_fr_goo_2.avi,1
2847,laugh,Skype_Laughter_Chain_laugh_u_cm_np1_fr_goo_4.avi,1
2848,laugh,Skype_Laughter_Chain_reaction_(-_laugh_u_nm_np2_ri_med_0.avi,1
2849,laugh,Skype_Laughter_Chain_reaction_(-_laugh_u_nm_np2_ri_med_1.avi,1
2850,laugh,Skype_Laughter_Chain_reaction_(-_laugh_u_nm_np2_ri_med_2.avi,1
2851,laugh,Skype_Laughter_Chain_reaction_1_laugh_f_nm_np3_fr_med_0.avi,1
2852,laugh,Skype_Laughter_Chain_reaction_1_laugh_f_nm_np3_fr_med_1.avi,1
2853,laugh,Skype_Laughter_Chain_reaction_1_laugh_f_nm_np3_fr_med_2.avi,1
2854,laugh,Skype_Laughter_Chain_vid_reaction_laugh_h_nm_np1_fr_goo_0.avi,1
2855,laugh,Skype_Laughter_Chain_vid_reaction_laugh_h_nm_np1_fr_goo_1.avi,0
2856,laugh,Skype_Laughter_Chain_vid_reaction_laugh_h_nm_np1_fr_goo_2.avi,1
2857,laugh,Skype_Laughter_by_Hungary_laugh_h_nm_np2_fr_goo_0.avi,0
2858,laugh,Skype_Laughter_by_Hungary_laugh_h_nm_np2_fr_goo_1.avi,0
2859,laugh,Skype_Laughter_by_Hungary_laugh_h_nm_np2_fr_goo_2.avi,2
2860,laugh,The_Matrix_Revolutions_2_laugh_h_nm_np1_fr_goo_5.avi,2
2861,laugh,Weird_Laugh_laugh_h_nm_np1_fr_goo_0.avi,1
2862,laugh,Weird_Laugh_laugh_h_nm_np1_fr_goo_1.avi,1
2863,laugh,Weird_Laugh_laugh_h_nm_np1_fr_goo_2.avi,0
2864,laugh,YOU_need_to_see_colombe_laugh_!!!_laugh_h_cm_np1_fr_med_0.avi,1
2865,laugh,YOU_need_to_see_colombe_laugh_!!!_laugh_h_cm_np1_fr_med_1.avi,1
2866,laugh,YOU_need_to_see_colombe_laugh_!!!_laugh_h_cm_np1_fr_med_2.avi,1
2867,laugh,best_laugh_attack_ever!_laugh_h_nm_np1_fr_goo_0.avi,1
2868,laugh,best_laugh_attack_ever!_laugh_h_nm_np1_fr_goo_1.avi,1
2869,laugh,best_laugh_attack_ever!_laugh_h_nm_np1_fr_goo_2.avi,1
2870,laugh,big_al_and_gaz_Skype_Laughter_Chain_laugh_h_cm_np1_ri_bad_0.avi,1
2871,laugh,big_al_and_gaz_Skype_Laughter_Chain_laugh_h_cm_np1_ri_bad_1.avi,1
2872,laugh,big_al_and_gaz_Skype_Laughter_Chain_laugh_h_cm_np1_ri_bad_2.avi,1
2873,laugh,laugh__about_skype_laughter_chain_laugh_u_nm_np2_fr_med_0.avi,0
2874,laugh,laugh__about_skype_laughter_chain_laugh_u_nm_np2_fr_med_1.avi,0
2875,laugh,laugh__about_skype_laughter_chain_laugh_u_nm_np2_fr_med_2.avi,0
2876,laugh,laughing_out_her_brains_laugh_f_cm_np1_fr_med_0.avi,1
2877,laugh,laughing_out_her_brains_laugh_u_cm_np1_fr_med_1.avi,1
2878,laugh,laughing_out_her_brains_laugh_u_cm_np1_fr_med_2.avi,1
2879,laugh,laughing_out_her_brains_laugh_u_cm_np1_fr_med_3.avi,1
2880,laugh,skype_laughter_train___haughtbad_and_Da_Nannie_laugh_h_cm_np2_fr_med_0.avi,0
2881,laugh,skype_laughter_train___haughtbad_and_Da_Nannie_laugh_h_cm_np2_fr_med_1.avi,2
2882,laugh,skype_laughter_train___haughtbad_and_Da_Nannie_laugh_h_cm_np2_fr_med_2.avi,2
2883,pick,#122_Cleaning_Up_The_Beach_In_Chiba__Japan_pick_f_nm_np1_fr_bad_1.avi,1
2884,pick,#122_Cleaning_Up_The_Beach_In_Chiba__Japan_pick_f_nm_np1_le_bad_2.avi,1
2885,pick,#122_Cleaning_Up_The_Beach_In_Chiba__Japan_pick_f_nm_np1_ri_bad_0.avi,1
2886,pick,AMADEUS_pick_u_nm_np1_fr_med_8.avi,2
2887,pick,AboutABoy_pick_h_nm_np1_le_goo_9.avi,2
2888,pick,BuriedTreasure_pick_u_cm_np1_le_goo_1.avi,0
2889,pick,Catch_Me_If_You_Can_pick_f_cm_np1_ri_med_5.avi,1
2890,pick,Clay_sBasketballSkillz_pick_f_nm_np1_ba_med_0.avi,1
2891,pick,Clay_sBasketballSkillz_pick_f_nm_np1_ri_med_8.avi,1
2892,pick,Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np3_ba_bad_3.avi,1
2893,pick,Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np5_le_bad_1.avi,1
2894,pick,Cleaning_The_Beach_Jeton_Bardhi__Dimitar_Chaprazov_pick_f_cm_np5_le_bad_2.avi,1
2895,pick,Collecting_litter_on_the_woodland_ground_surface_pick_f_nm_np1_fr_med_0.avi,2
2896,pick,David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np1_fr_med_0.avi,1
2897,pick,David_Letterman_picks_up_trash_on_Broadway_pick_f_cm_np3_ri_med_1.avi,1
2898,pick,Derren_Brown_-_Abondoned_Wallet_Trick_pick_f_cm_np1_le_med_0.avi,1
2899,pick,Die_Pfandpiraten_Doku_pick_f_cm_np1_ba_med_1.avi,2
2900,pick,Die_Pfandpiraten_Doku_pick_f_cm_np1_ba_med_2.avi,2
2901,pick,Die_Pfandpiraten_Doku_pick_f_cm_np1_le_med_0.avi,2
2902,pick,Dollar_Prank_at_Wally_World_pick_f_nm_np1_fr_med_0.avi,2
2903,pick,Dollar_Prank_at_Wally_World_pick_f_nm_np1_le_med_1.avi,2
2904,pick,Dollar_Prank_at_Wally_World_pick_f_nm_np1_le_med_2.avi,2
2905,pick,Dollar_Prank_at_the_Rivertown_Mall_pick_f_cm_np1_le_med_0.avi,1
2906,pick,Dollar_Prank_at_the_Rivertown_Mall_pick_f_nm_np1_fr_med_1.avi,1
2907,pick,Dollar_Prank_at_the_Rivertown_Mall_pick_f_nm_np1_fr_med_3.avi,1
2908,pick,Dollar_Prank_at_the_Rivertown_Mall_pick_f_nm_np1_le_med_2.avi,1
2909,pick,Eco-Tex_picks_up_Trash_pick_f_cm_np1_ri_med_0.avi,1
2910,pick,EverythingisIlluminated_pick_u_cm_np1_ba_goo_3.avi,2
2911,pick,Fishing_For_People_pick_f_cm_np1_fr_med_3.avi,0
2912,pick,Fishing_For_People_pick_f_cm_np1_ri_med_2.avi,1
2913,pick,Fishing_For_People_pick_f_cm_np1_ri_med_5.avi,1
2914,pick,Fishing_For_People_pick_f_cm_np2_le_med_4.avi,1
2915,pick,Fishing_For_People_pick_f_cm_np2_ri_med_1.avi,1
2916,pick,Fishing_For_People_pick_f_nm_np2_ba_med_0.avi,1
2917,pick,Flaschenrolf_auf_Tour_pick_f_cm_np1_ba_bad_0.avi,2
2918,pick,Flaschenrolf_auf_Tour_pick_u_cm_np1_ba_bad_1.avi,2
2919,pick,GardenWiseB256kb_pick_f_nm_np1_le_med_0.avi,1
2920,pick,Gattaca_pick_f_nm_np1_fr_med_1.avi,2
2921,pick,Gattaca_pick_f_nm_np1_ri_med_0.avi,2
2922,pick,IamLegendII_pick_u_cm_np1_fr_med_2.avi,2
2923,pick,IamLegendII_pick_u_cm_np1_le_med_3.avi,2
2924,pick,IamLegendII_pick_u_nm_np1_fr_bad_0.avi,2
2925,pick,IamLegendII_pick_u_nm_np1_fr_med_1.avi,2
2926,pick,Juno_pick_u_cm_np1_le_bad_9.avi,1
2927,pick,Juno_pick_u_nm_np1_fr_goo_2.avi,1
2928,pick,M_ll_sammeln_pick_f_cm_np1_fr_bad_0.avi,0
2929,pick,Magic_Boys-_Der_Portmonai_Trick_pick_l_nm_np1_ri_med_0.avi,1
2930,pick,Mushroom_search_pick_f_cm_np2_le_med_0.avi,1
2931,pick,NH-__Open_Carry_Litter_Pickup_in__troubled__neighborhood_pick_f_nm_np1_le_med_0.avi,1
2932,pick,NH_gun_owners_react_to_detention_with_armed_litter_pickup_pick_f_cm_np1_ba_med_0.avi,1
2933,pick,NH_gun_owners_react_to_detention_with_armed_litter_pickup_pick_f_cm_np3_ba_bad_1.avi,1
2934,pick,NH_gun_owners_react_to_detention_with_armed_litter_pickup_pick_u_cm_np1_ba_med_2.avi,1
2935,pick,NH_open_carry_litter_pickup_spurs_stunning_encountrs__1_of_2_pick_f_cm_np1_fr_med_0.avi,2
2936,pick,NoCountryForOldMen_pick_u_nm_np1_le_goo_0.avi,1
2937,pick,Oceans13_pick_u_cm_np1_fr_med_2.avi,1
2938,pick,Oceans13_pick_u_nm_np1_ba_goo_5.avi,1
2939,pick,Oceans13_pick_u_nm_np1_ri_goo_7.avi,1
2940,pick,People_Fishing_pick_f_cm_np2_ri_med_0.avi,1
2941,pick,Pick_Up_The_Phone_pick_u_nm_np1_fr_med_0.avi,1
2942,pick,Pick_Up_Your_Trash!_pick_f_cm_np1_ba_med_1.avi,2
2943,pick,Pick_Up_Your_Trash!_pick_f_cm_np1_le_med_0.avi,2
2944,pick,Pilzesuchen_pick_f_cm_np1_fr_med_0.avi,2
2945,pick,Portemonnaie-Trick_Openair_Lumnezia_2008_Nr__2_pick_f_cm_np2_fr_med_0.avi,1
2946,pick,Prelinger_ActYourA1949_pick_u_nm_np1_ri_med_14.avi,1
2947,pick,Prelinger_HabitPat1954_pick_f_cm_np1_fr_med_28.avi,1
2948,pick,Prelinger_HabitPat1954_pick_u_nm_np1_le_med_9.avi,1
2949,pick,Rent_a_Pocher_Beim_Pilze_sammeln_Oliver_Pocher_pick_f_cm_np2_fr_med_0.avi,1
2950,pick,RushHour2_pick_u_nm_np1_le_med_7.avi,2
2951,pick,SafeInPort_pick_f_nm_np1_fr_med_1.avi,1
2952,pick,Search_and_Identify_Golf_Ball_-_www_mulliganplus_com_pick_f_nm_np1_le_goo_0.avi,2
2953,pick,Sixthsense_pick_h_nm_np1_fr_goo_1.avi,1
2954,pick,SoundAndTheStory_pick_u_nm_np1_le_med_3.avi,1
2955,pick,Stevie_And_Lindsay_Picking_Up_Garbage_pick_f_cm_np1_ba_med_0.avi,1
2956,pick,Stevie_And_Lindsay_Picking_Up_Garbage_pick_f_cm_np1_ri_med_3.avi,1
2957,pick,Stevie_And_Lindsay_Picking_Up_Garbage_pick_f_cm_np2_ba_med_2.avi,1
2958,pick,Stevie_And_Lindsay_Picking_Up_Garbage_pick_l_cm_np1_ba_med_1.avi,1
2959,pick,THE_WALLET_TRICK!!!_pick_f_cm_np1_fr_med_2.avi,1
2960,pick,THE_WALLET_TRICK!!!_pick_f_cm_np1_le_med_0.avi,1
2961,pick,THE_WALLET_TRICK!!!_pick_f_cm_np2_ba_med_1.avi,1
2962,pick,TheBigBangS01E02TheBigBranHypothesis_pick_u_cm_np1_le_med_1.avi,1
2963,pick,ThePerfectScore_pick_u_nm_np1_ba_goo_3.avi,1
2964,pick,ThreeStories_pick_u_cm_np1_ri_goo_2.avi,1
2965,pick,ThreeStories_pick_u_cm_np1_ri_med_3.avi,1
2966,pick,Torwarttraining_-_Impressionen_vom_1__FFC_Frankfurt_pick_f_cm_np1_fr_goo_3.avi,2
2967,pick,Wallet_Trick_pick_f_cm_np1_fr_bad_4.avi,1
2968,pick,Wallet_Trick_pick_f_cm_np1_le_bad_2.avi,1
2969,pick,Wallet_Trick_pick_f_cm_np1_ri_bad_3.avi,1
2970,pick,Wallet_Trick_pick_f_cm_np2_fr_bad_1.avi,1
2971,pick,Wallet_Trick_pick_f_cm_np4_ri_med_0.avi,1
2972,pick,Yep__I_m_picking_up_trash_today_pick_f_cm_np1_fr_med_1.avi,1
2973,pick,Yep__I_m_picking_up_trash_today_pick_f_cm_np1_ri_med_0.avi,1
2974,pick,americanthrift1_pick_u_cm_np1_fr_med_1.avi,0
2975,pick,americanthrift2_pick_u_cm_np1_ri_med_1.avi,1
2976,pick,americanthrift2_pick_u_nm_np1_ri_med_2.avi,1
2977,pick,garbage_men_pick_f_cm_np1_ri_med_0.avi,2
2978,pick,garbage_men_pick_f_cm_np1_ri_med_1.avi,2
2979,pick,garbage_men_pick_f_cm_np1_ri_med_2.avi,0
2980,pick,nameunknown256kb_pick_u_nm_np1_le_med_2.avi,1
2981,pick,pick_up_trash_says_yeti_pick_f_cm_np1_le_med_1.avi,2
2982,pick,pick_up_trash_says_yeti_pick_f_cm_np1_le_med_2.avi,2
2983,pick,pick_up_trash_says_yeti_pick_f_cm_np1_ri_med_0.avi,2
2984,pick,prelinger_LetsBeGo1953_pick_f_cm_np1_fr_med_8.avi,1
2985,pick,prelinger_LetsBeGo1953_pick_f_nm_np1_ri_med_12.avi,0
2986,pick,prelinger_TowardEm1954_pick_u_cm_np1_le_goo_5.avi,1
2987,pick,prelinger_they_grow_up_so_fast_1_pick_f_nm_np1_fr_med_10.avi,1
2988,pick,prelinger_they_grow_up_so_fast_1_pick_u_nm_np1_ri_med_1.avi,1
2989,pour,Bar_Basics_-_How_to_Pour_Liquor_Accurately_by_Counting_pour_u_cm_np1_fr_med_0.avi,2
2990,pour,Bar_Basics_-_How_to_Pour_Liquor_Accurately_by_Counting_pour_u_cm_np1_fr_med_1.avi,0
2991,pour,Bar_Basics_-_How_to_Pour_Liquor_Accurately_by_Counting_pour_u_cm_np1_fr_med_2.avi,0
2992,pour,Bartender_School_Students_Practice_pour_u_cm_np1_fr_med_1.avi,2
2993,pour,Bartender_School_Students_Practice_pour_u_cm_np1_fr_med_2.avi,2
2994,pour,Bartender_School_Students_Practice_pour_u_cm_np1_fr_med_3.avi,2
2995,pour,Bartender_School_Students_Practice_pour_u_cm_np6_le_med_0.avi,2
2996,pour,Bartender_of_America_Bartending_School_pour_u_cm_np1_fr_med_0.avi,1
2997,pour,Bartender_of_America_Bartending_School_pour_u_cm_np1_fr_med_1.avi,1
2998,pour,Bartender_of_America_Bartending_School_pour_u_cm_np1_fr_med_2.avi,1
2999,pour,Basic_Vodka_Recipes_-_How_to_Make_a_Shirley_Temple_pour_u_cm_np1_fr_med_0.avi,1
3000,pour,Basic_Vodka_Recipes_-_How_to_Make_a_Shirley_Temple_pour_u_cm_np1_fr_med_1.avi,1
3001,pour,Bayerisch_leben-_Weissbier_richtig_eingeschenkt_pour_u_nm_np1_fr_med_0.avi,0
3002,pour,Become_a_Professional_Bartender_pour_u_cm_np1_fr_med_0.avi,1
3003,pour,Become_a_Professional_Bartender_pour_u_cm_np1_fr_med_1.avi,1
3004,pour,Become_a_Professional_Bartender_pour_u_cm_np1_fr_med_2.avi,1
3005,pour,Bier_richtig_einschenken_pour_u_cm_np1_fr_med_0.avi,1
3006,pour,Bier_richtig_einschenken_pour_u_cm_np1_fr_med_1.avi,1
3007,pour,Bottoms_Up_-_Bartending_Lesson__Licor_43_Dreamsicle_pour_u_nm_np2_fr_goo_0.avi,1
3008,pour,Bottoms_Up_-_Bartending_Lesson__Licor_43_Dreamsicle_pour_u_nm_np2_fr_goo_1.avi,1
3009,pour,Bottoms_Up_-_Bartending_Lesson__The_Margarita!_pour_u_nm_np1_fr_goo_0.avi,1
3010,pour,Bottoms_Up_-_Bartending_Lesson__The_Margarita!_pour_u_nm_np1_fr_goo_1.avi,1
3011,pour,Bottoms_Up_-_Bartending_Lesson__The_Margarita!_pour_u_nm_np1_fr_goo_2.avi,1
3012,pour,Cachaca_cocktails_pour_u_nm_np1_fr_med_0.avi,1
3013,pour,Cachaca_cocktails_pour_u_nm_np1_fr_med_1.avi,1
3014,pour,Cachaca_cocktails_pour_u_nm_np1_fr_med_2.avi,1
3015,pour,Chinese_tea_ceremony_pour_u_cm_np1_fr_goo_0.avi,1
3016,pour,Chinese_tea_ceremony_pour_u_cm_np1_fr_goo_1.avi,1
3017,pour,Chinese_tea_ceremony_pour_u_cm_np1_fr_goo_2.avi,1
3018,pour,Cocktail_Pouring_pour_u_nm_np2_ri_med_0.avi,1
3019,pour,Cuba_Libre_-_Just_do_it_with_Drinkadrink_com_pour_u_nm_np1_fr_goo_0.avi,1
3020,pour,Drink_#18_-_Apple_martini_pour_u_nm_np1_fr_goo_0.avi,1
3021,pour,Drink_#18_-_Apple_martini_pour_u_nm_np1_fr_goo_1.avi,1
3022,pour,Drink_#18_-_Apple_martini_pour_u_nm_np1_fr_goo_2.avi,1
3023,pour,Flaming_B52_Shot_Drink_pour_u_nm_np1_fr_med_0.avi,1
3024,pour,Flaming_B52_Shot_Drink_pour_u_nm_np1_fr_med_1.avi,1
3025,pour,Flaming_B52_Shot_Drink_pour_u_nm_np1_fr_med_2.avi,1
3026,pour,Gaiwan_tea_ceremony_pour_u_cm_np1_fr_med_0.avi,1
3027,pour,Gaiwan_tea_ceremony_pour_u_cm_np1_fr_med_1.avi,1
3028,pour,Gaiwan_tea_ceremony_pour_u_cm_np1_fr_med_2.avi,1
3029,pour,Highball_Cocktail_Drink_Recipe_pour_u_nm_np1_fr_med_0.avi,1
3030,pour,How_To_Pour_Ice_Tea_pour_u_nm_np1_fr_med_0.avi,2
3031,pour,How_To_Pour_Ice_Tea_pour_u_nm_np1_fr_med_1.avi,2
3032,pour,How_To_Pour_Ice_Tea_pour_u_nm_np1_fr_med_2.avi,2
3033,pour,How_To_Pour_a_Franziskaner_pour_u_cm_np1_fr_med_0.avi,2
3034,pour,How_To_Pour_a_Franziskaner_pour_u_cm_np1_fr_med_1.avi,2
3035,pour,How_to_Build_a_Cocktail_pour_u_nm_np1_fr_med_0.avi,1
3036,pour,How_to_Build_a_Cocktail_pour_u_nm_np1_fr_med_1.avi,1
3037,pour,How_to_Build_a_Cocktail_pour_u_nm_np1_fr_med_2.avi,1
3038,pour,How_to_pour_beer__eh__pour_u_nm_np1_fr_goo_0.avi,1
3039,pour,How_to_pour_beer_pour_u_nm_np1_fr_goo_0.avi,1
3040,pour,How_to_pour_wine_Bar_Basics_5_Bartending_tips_-_Rockstar_Bartender_pour_u_nm_np1_fr_med_0.avi,1
3041,pour,Intro_to_Bartending_-_Lesson_2-Highball_Drinks_pour_u_nm_np1_ri_med_0.avi,2
3042,pour,Intro_to_Bartending_-_Lesson_2-Highball_Drinks_pour_u_nm_np1_ri_med_1.avi,2
3043,pour,Intro_to_Bartending_-_Lesson_2-Highball_Drinks_pour_u_nm_np1_ri_med_2.avi,2
3044,pour,KOREAN_TEA_CEREMONY_-_Simple_Demo_pour_u_nm_np1_fr_med_0.avi,1
3045,pour,KOREAN_TEA_CEREMONY_-_Simple_Demo_pour_u_nm_np1_fr_med_1.avi,1
3046,pour,KOREAN_TEA_CEREMONY_-_Simple_Demo_pour_u_nm_np1_fr_med_2.avi,1
3047,pour,Kamikaze_Martini_Coctail_pour_u_nm_np1_fr_med_0.avi,0
3048,pour,Kamikaze_Martini_Coctail_pour_u_nm_np1_fr_med_1.avi,2
3049,pour,Kamikaze_Martini_Coctail_pour_u_nm_np1_fr_med_2.avi,2
3050,pour,Katie_teaching_how_to_pour_wine_pour_u_cm_np1_fr_med_0.avi,1
3051,pour,Mixing_Popular_Rum_Drinks_-_Making_a_Flaming_Zombie_Cocktail_pour_u_nm_np1_fr_goo_0.avi,1
3052,pour,Mixing_Popular_Rum_Drinks_-_Making_a_Flaming_Zombie_Cocktail_pour_u_nm_np1_fr_goo_1.avi,1
3053,pour,Mixing_Popular_Rum_Drinks_-_Making_a_Flaming_Zombie_Cocktail_pour_u_nm_np1_fr_goo_2.avi,1
3054,pour,My_First_Hefeweizen_pour_u_nm_np1_ri_med_0.avi,1
3055,pour,My_First_Hefeweizen_pour_u_nm_np1_ri_med_1.avi,1
3056,pour,My_First_Hefeweizen_pour_u_nm_np1_ri_med_2.avi,1
3057,pour,New_Orleans__best_cocktails-_Hot_Buttered_Rum_pour_u_nm_np1_fr_med_0.avi,2
3058,pour,New_Orleans__best_cocktails-_Hot_Buttered_Rum_pour_u_nm_np1_fr_med_1.avi,2
3059,pour,New_Orleans__best_cocktails-_Hot_Buttered_Rum_pour_u_nm_np1_fr_med_2.avi,2
3060,pour,Pomegranate_Martini_Cocktail_Recipes_pour_u_cm_np1_fr_med_0.avi,1
3061,pour,Pomegranate_Martini_Cocktail_Recipes_pour_u_cm_np1_fr_med_1.avi,1
3062,pour,Pomegranate_Martini_Cocktail_Recipes_pour_u_cm_np1_fr_med_2.avi,1
3063,pour,Riedel_-_How_to_Pour_a_Glass_of_Wine_pour_u_nm_np1_fr_goo_0.avi,1
3064,pour,Robin_and_the_magical_tea_pour_pour_u_cm_np1_fr_goo_0.avi,1
3065,pour,Rum_Mixed_Drinks-_Part_4_-_How_to_Make_the_Cuba_Libre_Mixed_Drink_pour_u_nm_np1_fr_goo_0.avi,2
3066,pour,Rum_Mixed_Drinks-_Part_4_-_How_to_Make_the_Cuba_Libre_Mixed_Drink_pour_u_nm_np1_fr_goo_1.avi,2
3067,pour,Rum_Mixed_Drinks-_Part_4_-_How_to_Make_the_Cuba_Libre_Mixed_Drink_pour_u_nm_np1_fr_goo_2.avi,2
3068,pour,Spectacular_tea_pouring_pour_u_cm_np1_ri_med_0.avi,1
3069,pour,Spectacular_tea_pouring_pour_u_cm_np1_ri_med_1.avi,1
3070,pour,Spectacular_tea_pouring_pour_u_cm_np1_ri_med_2.avi,1
3071,pour,Spirit_Pouring_pour_u_nm_np1_fr_goo_0.avi,2
3072,pour,Spirit_Pouring_pour_u_nm_np1_fr_goo_1.avi,2
3073,pour,Spirit_Pouring_pour_u_nm_np1_fr_goo_2.avi,0
3074,pour,Tea_in_Wudang_pour_u_nm_np1_fr_med_0.avi,1
3075,pour,Tea_in_Wudang_pour_u_nm_np1_fr_med_1.avi,1
3076,pour,Tea_in_Wudang_pour_u_nm_np1_fr_med_2.avi,1
3077,pour,Tequila_Sunrise_pour_u_cm_np1_le_med_0.avi,1
3078,pour,Tequila_Sunrise_pour_u_cm_np1_le_med_1.avi,1
3079,pour,The_Pomegranate_Martini_pour_u_cm_np1_fr_med_1.avi,1
3080,pour,The_Pomegranate_Martini_pour_u_nm_np1_fr_med_0.avi,1
3081,pour,Traditional_Chinese_Tea_Ceremony_(Chinese)_pour_u_cm_np1_fr_med_0.avi,2
3082,pour,Traditional_Chinese_Tea_Ceremony_(Chinese)_pour_u_cm_np1_fr_med_1.avi,2
3083,pour,Traditional_Chinese_Tea_Ceremony_(Chinese)_pour_u_cm_np1_fr_med_2.avi,2
3084,pour,Traditional_chinese_tea_ceremony_pour_u_cm_np1_fr_goo_0.avi,1
3085,pour,Traditional_chinese_tea_ceremony_pour_u_cm_np1_fr_goo_1.avi,1
3086,pour,Traditional_chinese_tea_ceremony_pour_u_cm_np1_fr_goo_2.avi,1
3087,pour,Video_Bartending_Guide_-_Kamikaze_Shot_Recipe_-_Vodka_Shots_pour_u_nm_np1_fr_med_0.avi,1
3088,pour,Video_Bartending_Guide_-_Kamikaze_Shot_Recipe_-_Vodka_Shots_pour_u_nm_np1_fr_med_1.avi,1
3089,pour,_Art_of_the_Drink__Flaming_Zombie_pour_u_nm_np2_fr_med_0.avi,2
3090,pour,_Art_of_the_Drink__Flaming_Zombie_pour_u_nm_np2_fr_med_1.avi,0
3091,pour,crazy_german_guy_shows_how_do_they_pour_a_wheat_beer_pour_u_cm_np1_fr_goo_0.avi,2
3092,pour,crazy_german_guy_shows_how_do_they_pour_a_wheat_beer_pour_u_cm_np1_fr_goo_1.avi,2
3093,pour,crazy_german_guy_shows_how_do_they_pour_a_wheat_beer_pour_u_cm_np1_fr_goo_2.avi,2
3094,pour,prelinger_LetsPlay1949_pour_u_nm_np1_fr_goo_15.avi,1
3095,pullup,100_pullups_pullup_f_nm_np1_fr_med_1.avi,1
3096,pullup,100_pullups_pullup_f_nm_np1_fr_med_2.avi,1
3097,pullup,100_pullups_pullup_u_nm_np1_fr_med_0.avi,1
3098,pullup,10_Pull_Ups_pullup_f_nm_np1_fr_goo_0.avi,2
3099,pullup,10_Pull_Ups_pullup_f_nm_np1_fr_goo_1.avi,2
3100,pullup,10_Pull_Ups_pullup_f_nm_np1_fr_goo_2.avi,2
3101,pullup,12_Pull-ups_by_female_athlete_pullup_f_cm_np1_ba_med_0.avi,2
3102,pullup,12_Pull-ups_by_female_athlete_pullup_f_cm_np1_ba_med_1.avi,2
3103,pullup,12_Pull-ups_by_female_athlete_pullup_f_cm_np1_ba_med_2.avi,2
3104,pullup,20_Marine_Corps_Pull_Ups_-_JimmyDShea_pullup_f_cm_np1_ba_bad_3.avi,1
3105,pullup,20_Marine_Corps_Pull_Ups_-_JimmyDShea_pullup_f_cm_np1_ba_bad_4.avi,1
3106,pullup,20_Marine_Corps_Pull_Ups_-_JimmyDShea_pullup_f_cm_np1_ba_bad_5.avi,1
3107,pullup,20_Marine_Corps_Pull_Ups_-_JimmyDShea_pullup_u_cm_np1_ba_bad_0.avi,1
3108,pullup,20_Marine_Corps_Pull_Ups_-_JimmyDShea_pullup_u_cm_np1_ba_bad_1.avi,1
3109,pullup,20_Marine_Corps_Pull_Ups_-_JimmyDShea_pullup_u_cm_np1_ba_bad_2.avi,1
3110,pullup,20_Pull_ups_at_160_15_1_2_inch_biceps_(_wide_grip_)_pullup_u_cm_np1_ba_med_0.avi,1
3111,pullup,20_Pull_ups_at_160_15_1_2_inch_biceps_(_wide_grip_)_pullup_u_cm_np1_ba_med_1.avi,1
3112,pullup,20_Pull_ups_at_160_15_1_2_inch_biceps_(_wide_grip_)_pullup_u_cm_np1_ba_med_2.avi,1
3113,pullup,20_good_form_pullups_pullup_f_nm_np1_ri_goo_0.avi,1
3114,pullup,20_good_form_pullups_pullup_f_nm_np1_ri_goo_1.avi,1
3115,pullup,20_good_form_pullups_pullup_f_nm_np1_ri_goo_2.avi,1
3116,pullup,22_Pull-ups_with_Speed_and_Perfect_Form_pullup_f_cm_np1_ba_med_0.avi,1
3117,pullup,22_Pull-ups_with_Speed_and_Perfect_Form_pullup_f_cm_np1_ba_med_1.avi,1
3118,pullup,22_Pull-ups_with_Speed_and_Perfect_Form_pullup_f_cm_np1_ba_med_2.avi,1
3119,pullup,30_(dead-hang)_pull-ups_pullup_u_cm_np1_ba_med_0.avi,1
3120,pullup,30_(dead-hang)_pull-ups_pullup_u_cm_np1_ba_med_1.avi,1
3121,pullup,30_(dead-hang)_pull-ups_pullup_u_cm_np1_ba_med_2.avi,1
3122,pullup,32_Pull-ups_at_193IBS_pullup_f_cm_np1_ba_med_0.avi,1
3123,pullup,32_Pull-ups_at_193IBS_pullup_f_cm_np1_ba_med_1.avi,1
